user_id,monetary,recency,frequency,cluster,cluster_name
8230667,50000,143,1,5, low_spending users
47828140,10000,48,1,1,lowest-spending users
40996182,20000,19,1,1,lowest-spending users
47632016,50000,19,1,5, low_spending users
49133527,100000,295,1,0,low-moderate-spending users
44864268,10000,250,1,1,lowest-spending users
41615814,100000,246,1,0,low-moderate-spending users
22974838,100000,162,1,0,low-moderate-spending users
30370181,50000,60,1,5, low_spending users
50489711,20000,42,1,1,lowest-spending users
42474876,20000,16,1,1,lowest-spending users
53470065,20000,325,1,1,lowest-spending users
44348351,100000,318,1,0,low-moderate-spending users
51477280,100000,299,1,0,low-moderate-spending users
54695727,20000,281,1,1,lowest-spending users
9562171,50000,280,1,5, low_spending users
2399159,50000,279,1,5, low_spending users
57497206,20000,126,1,1,lowest-spending users
16505089,100000,11,1,0,low-moderate-spending users
29217420,30000,7,1,1,lowest-spending users
23432375,300000,341,1,2,moderate-spending users
46986745,50000,334,1,5, low_spending users
36516513,10000,217,1,1,lowest-spending users
51759532,100000,165,1,0,low-moderate-spending users
52945741,50000,152,1,5, low_spending users
18474376,50000,149,1,5, low_spending users
50381951,100000,124,1,0,low-moderate-spending users
53358870,100000,143,1,0,low-moderate-spending users
40607790,20000,47,1,1,lowest-spending users
39756554,10000,2,1,1,lowest-spending users
13352401,10000,315,1,1,lowest-spending users
46197873,10000,309,1,1,lowest-spending users
29127513,20000,305,1,1,lowest-spending users
50166586,100000,122,1,0,low-moderate-spending users
44075193,100000,93,1,0,low-moderate-spending users
35641819,40000,88,1,5, low_spending users
34263405,10000,86,1,1,lowest-spending users
8542597,30000,248,1,1,lowest-spending users
36668715,10000,250,1,1,lowest-spending users
54902977,50000,165,1,5, low_spending users
24494279,30000,345,1,1,lowest-spending users
47097814,100000,289,1,0,low-moderate-spending users
53086731,20000,264,1,1,lowest-spending users
53139380,10000,201,1,1,lowest-spending users
58032874,100000,96,1,0,low-moderate-spending users
41020009,50000,345,1,5, low_spending users
53453105,20000,325,1,1,lowest-spending users
47338191,50000,297,1,5, low_spending users
49685299,10000,216,1,1,lowest-spending users
23402580,100000,188,1,0,low-moderate-spending users
53045466,30000,134,1,1,lowest-spending users
25278110,20000,70,1,1,lowest-spending users
42144034,50000,3,1,5, low_spending users
48471891,30000,337,1,1,lowest-spending users
41889788,20000,333,1,1,lowest-spending users
29491574,20000,218,1,1,lowest-spending users
15801813,30000,230,1,1,lowest-spending users
46733149,50000,238,1,5, low_spending users
53826403,50000,196,1,5, low_spending users
57309518,10000,131,1,1,lowest-spending users
36710670,20000,17,1,1,lowest-spending users
50882391,20000,303,1,1,lowest-spending users
27379385,100000,298,1,0,low-moderate-spending users
37006871,20000,290,1,1,lowest-spending users
45229059,100000,247,1,0,low-moderate-spending users
46048204,50000,186,1,5, low_spending users
44686530,10000,125,1,1,lowest-spending users
40334005,100000,317,1,0,low-moderate-spending users
28158550,50000,244,1,5, low_spending users
50484756,50000,80,1,5, low_spending users
48069419,10000,326,1,1,lowest-spending users
46588412,50000,323,1,5, low_spending users
19698518,50000,184,1,5, low_spending users
48142626,10000,116,1,1,lowest-spending users
40758690,50000,86,1,5, low_spending users
8083116,50000,86,1,5, low_spending users
56105479,10000,39,1,1,lowest-spending users
25035334,100000,329,1,0,low-moderate-spending users
46694769,20000,140,1,1,lowest-spending users
41579693,30000,115,1,1,lowest-spending users
42881582,20000,356,1,1,lowest-spending users
49832953,30000,327,1,1,lowest-spending users
41734623,20000,311,1,1,lowest-spending users
41196422,100000,184,2,0,low-moderate-spending users
49876233,100000,255,1,0,low-moderate-spending users
3644211,20000,202,1,1,lowest-spending users
54387475,10000,42,1,1,lowest-spending users
32150197,10000,227,1,1,lowest-spending users
45937722,30000,205,1,1,lowest-spending users
59340259,50000,72,1,5, low_spending users
18286665,10000,67,1,1,lowest-spending users
54932403,50000,36,1,5, low_spending users
43375664,100000,181,1,0,low-moderate-spending users
19192691,50000,142,1,5, low_spending users
49234231,50000,60,1,5, low_spending users
42954609,20000,350,1,1,lowest-spending users
42837071,50000,346,1,5, low_spending users
45382123,20000,260,1,1,lowest-spending users
53280001,100000,256,1,0,low-moderate-spending users
43725095,10000,200,1,1,lowest-spending users
40789888,30000,186,1,1,lowest-spending users
33457888,50000,109,1,5, low_spending users
54676228,20000,82,1,1,lowest-spending users
49631568,20000,43,1,1,lowest-spending users
49307501,10000,34,1,1,lowest-spending users
47425221,10000,30,1,1,lowest-spending users
43430838,100000,9,1,0,low-moderate-spending users
39315224,10000,290,1,1,lowest-spending users
40255325,200000,177,1,2,moderate-spending users
54585677,20000,177,1,1,lowest-spending users
40146984,100000,92,1,0,low-moderate-spending users
17013363,20000,70,1,1,lowest-spending users
55852793,100000,52,1,0,low-moderate-spending users
57218967,30000,58,1,1,lowest-spending users
42818379,50000,315,1,5, low_spending users
47071070,100000,278,1,0,low-moderate-spending users
45530255,20000,165,1,1,lowest-spending users
52146026,200000,153,1,2,moderate-spending users
45999153,10000,93,1,1,lowest-spending users
17605656,20000,83,1,1,lowest-spending users
58650594,10000,80,1,1,lowest-spending users
40929756,10000,292,1,1,lowest-spending users
50814923,500000,255,1,4,high-spending users
4312691,300000,76,1,2,moderate-spending users
42299903,20000,354,1,1,lowest-spending users
48210870,10000,320,1,1,lowest-spending users
27208628,10000,308,1,1,lowest-spending users
43214405,10000,217,1,1,lowest-spending users
9528517,50000,203,1,5, low_spending users
50215508,10000,131,1,1,lowest-spending users
20842663,20000,128,1,1,lowest-spending users
46311006,50000,285,1,5, low_spending users
20156562,10000,270,1,1,lowest-spending users
15601032,100000,269,1,0,low-moderate-spending users
42526761,100000,258,1,0,low-moderate-spending users
50638112,30000,205,1,1,lowest-spending users
45983358,50000,183,1,5, low_spending users
7856885,20000,310,1,1,lowest-spending users
42267317,50000,233,1,5, low_spending users
54995171,50000,134,1,5, low_spending users
48383633,20000,64,1,1,lowest-spending users
27129255,200000,45,1,2,moderate-spending users
39769123,20000,45,1,1,lowest-spending users
44823521,10000,33,1,1,lowest-spending users
44662096,200000,354,1,2,moderate-spending users
48644666,100000,317,1,0,low-moderate-spending users
2472160,100000,288,1,0,low-moderate-spending users
44014054,100000,203,1,0,low-moderate-spending users
33245855,50000,100,1,5, low_spending users
53419823,30000,48,1,1,lowest-spending users
48304452,10000,16,1,1,lowest-spending users
43414273,50000,337,1,5, low_spending users
49773076,20000,239,1,1,lowest-spending users
31588432,20000,93,1,1,lowest-spending users
30335136,50000,72,1,5, low_spending users
41744238,10000,361,1,1,lowest-spending users
33966062,50000,110,1,5, low_spending users
40159095,20000,51,1,1,lowest-spending users
50323268,10000,342,1,1,lowest-spending users
43466756,50000,321,1,5, low_spending users
29128412,10000,306,1,1,lowest-spending users
15901521,10000,209,1,1,lowest-spending users
46411458,20000,200,1,1,lowest-spending users
53268216,200000,131,1,2,moderate-spending users
51773830,10000,340,1,1,lowest-spending users
43455664,10000,335,1,1,lowest-spending users
40753157,50000,288,1,5, low_spending users
51091828,50000,250,1,5, low_spending users
40897702,10000,221,1,1,lowest-spending users
49674167,50000,21,1,5, low_spending users
30905179,10000,350,1,1,lowest-spending users
45126904,50000,341,1,5, low_spending users
51783379,20000,339,1,1,lowest-spending users
50448254,10000,251,1,1,lowest-spending users
45239278,50000,138,1,5, low_spending users
39092986,50000,125,1,5, low_spending users
54558604,10000,121,1,1,lowest-spending users
42245731,10000,324,1,1,lowest-spending users
40841312,30000,208,1,1,lowest-spending users
39334122,50000,174,1,5, low_spending users
53448333,10000,154,1,1,lowest-spending users
58868292,20000,99,1,1,lowest-spending users
1354481,50000,345,1,5, low_spending users
50751299,100000,322,1,0,low-moderate-spending users
31648077,500000,289,1,4,high-spending users
43441532,50000,287,1,5, low_spending users
25917419,50000,278,1,5, low_spending users
30594557,100000,216,1,0,low-moderate-spending users
57087964,10000,88,1,1,lowest-spending users
53520275,30000,55,1,1,lowest-spending users
45587521,300000,50,1,2,moderate-spending users
45545632,50000,341,1,5, low_spending users
27774618,10000,277,1,1,lowest-spending users
42546781,200000,253,1,2,moderate-spending users
43591350,20000,133,1,1,lowest-spending users
43717587,20000,96,1,1,lowest-spending users
46700909,10000,5,1,1,lowest-spending users
36034244,50000,364,1,5, low_spending users
17930178,10000,362,1,1,lowest-spending users
48946729,30000,248,1,1,lowest-spending users
49658538,20000,266,1,1,lowest-spending users
46001781,20000,240,1,1,lowest-spending users
49702654,100000,234,1,0,low-moderate-spending users
57258240,10000,138,1,1,lowest-spending users
50143174,20000,121,1,1,lowest-spending users
42749497,50000,34,1,5, low_spending users
45749530,300000,355,1,2,moderate-spending users
35884134,20000,325,1,1,lowest-spending users
39833328,50000,278,1,5, low_spending users
43591888,50000,20,1,5, low_spending users
49943352,30000,343,1,1,lowest-spending users
48383556,20000,317,1,1,lowest-spending users
15640972,30000,288,1,1,lowest-spending users
52133457,10000,272,1,1,lowest-spending users
13633079,50000,253,1,5, low_spending users
38299892,20000,235,1,1,lowest-spending users
4887895,100000,351,1,0,low-moderate-spending users
6294441,50000,306,1,5, low_spending users
54264401,20000,278,1,1,lowest-spending users
40034478,30000,205,1,1,lowest-spending users
39848473,50000,170,1,5, low_spending users
51723972,20000,101,1,1,lowest-spending users
55854542,100000,76,1,0,low-moderate-spending users
43143791,50000,49,1,5, low_spending users
47484514,10000,27,1,1,lowest-spending users
39514860,100000,332,1,0,low-moderate-spending users
32801611,50000,259,1,5, low_spending users
39165489,10000,247,1,1,lowest-spending users
46161517,10000,242,1,1,lowest-spending users
46806236,20000,219,1,1,lowest-spending users
42625547,50000,123,1,5, low_spending users
17521208,50000,70,1,5, low_spending users
1135515,10000,42,1,1,lowest-spending users
44634170,100000,333,1,0,low-moderate-spending users
36865812,50000,310,1,5, low_spending users
2853911,50000,306,1,5, low_spending users
50367699,50000,299,1,5, low_spending users
49149906,50000,266,1,5, low_spending users
14991825,10000,241,1,1,lowest-spending users
47515649,10000,188,1,1,lowest-spending users
23349908,50000,190,1,5, low_spending users
20529777,30000,35,1,1,lowest-spending users
60215992,20000,22,1,1,lowest-spending users
36845154,50000,366,1,5, low_spending users
44733371,100000,113,1,0,low-moderate-spending users
42539934,50000,61,1,5, low_spending users
38397473,100000,350,1,0,low-moderate-spending users
43660192,20000,320,1,1,lowest-spending users
49545428,20000,223,1,1,lowest-spending users
14979090,10000,34,1,1,lowest-spending users
46786668,50000,362,1,5, low_spending users
12959106,50000,293,1,5, low_spending users
17743967,200000,150,1,2,moderate-spending users
34216647,100000,142,1,0,low-moderate-spending users
56419158,300000,132,1,2,moderate-spending users
15329076,50000,311,1,5, low_spending users
51663537,200000,301,1,2,moderate-spending users
43980632,10000,276,1,1,lowest-spending users
48148039,50000,208,1,5, low_spending users
34302323,10000,171,1,1,lowest-spending users
58125809,10000,117,1,1,lowest-spending users
53535489,10000,83,1,1,lowest-spending users
32648461,100000,63,1,0,low-moderate-spending users
47928881,20000,263,1,1,lowest-spending users
45731445,20000,186,1,1,lowest-spending users
38500759,500000,177,1,4,high-spending users
56204013,100000,135,1,0,low-moderate-spending users
53540925,10000,119,1,1,lowest-spending users
43783412,50000,114,1,5, low_spending users
53597461,20000,201,1,1,lowest-spending users
51753518,50000,105,1,5, low_spending users
4922654,20000,82,1,1,lowest-spending users
45248581,20000,73,1,1,lowest-spending users
44512676,100000,67,1,0,low-moderate-spending users
47079958,50000,55,1,5, low_spending users
5026767,100000,339,1,0,low-moderate-spending users
3774301,30000,333,1,1,lowest-spending users
43059658,100000,308,1,0,low-moderate-spending users
50913331,20000,188,1,1,lowest-spending users
19728047,100000,108,1,0,low-moderate-spending users
13641031,50000,47,1,5, low_spending users
6758788,10000,6,1,1,lowest-spending users
48156652,50000,339,1,5, low_spending users
51578920,200000,313,1,2,moderate-spending users
42117207,10000,191,1,1,lowest-spending users
46476945,50000,185,1,5, low_spending users
40047674,20000,97,1,1,lowest-spending users
47198157,50000,93,1,5, low_spending users
33948315,30000,295,1,1,lowest-spending users
42008511,20000,215,1,1,lowest-spending users
52698096,50000,198,1,5, low_spending users
47788535,10000,111,1,1,lowest-spending users
6846820,100000,62,1,0,low-moderate-spending users
44211443,20000,20,1,1,lowest-spending users
46262184,10000,349,1,1,lowest-spending users
39752833,50000,283,1,5, low_spending users
55219281,10000,252,1,1,lowest-spending users
43738268,50000,231,1,5, low_spending users
1929207,10000,229,1,1,lowest-spending users
56382427,50000,142,1,5, low_spending users
